asin,parent_asin,rating,title,text,timestamp,verified_purchase,helpful_vote
B08HGFSKSV,B08HGFSKSV,5.0,I love the tools it comes with,I needed some gems to put on my acrylic nails but I definitely love the tools that comes with,1626599219209,True,0
B071LFX7PX,B071LFX7PX,1.0,seriously bad,"Awful smell, couldn't keep in the house, tried to air out and still no help....seriously bad product",1528209562980,True,0
B096FMR3VG,B096FMR3VG,3.0,Ok,Hair looks great but I had to change it in 2 weeks because it gets tangled fast,1626753512966,True,1
B00QAK51MQ,B00QAK51MQ,5.0,Five Stars,Love this oil!! It really conditions and its not oily like most others. Scent is light and masculine.,1504878465189,False,0
B01MRFXF11,B01MRFXF11,5.0,Five Stars,"Love this product! Arrived on time, brand new, great price.  The product smells great, works fantastic. Very pleased",1527035932591,True,0
B01CDUH3XG,B01CDUH3XG,1.0,"too small for a normal adult neck, flimsy material ...","too small for a normal adult neck, flimsy material and did not self heat. If I could give 0 stars i would",1483381808000,True,0
B08GKKMWL3,B08GKKMWL3,4.0,Pre-stretched and ready to go,"This hair sheds a lot when pulling apart. The color is pretty and blends well with existing hair. This is an 8 pack bundle and I have not used the entire pack yet. I prefer to use it on my daughter to make her two braids longer. She’s always so happy with the results. Her hair is brown and as I said before, this blends perfectly.",1615893726127,False,2
B07KNYW722,B09Q3QXJ13,5.0,Best-smelling lotion of all time,"Got a little sample of the Lemon Freckle hand cream in a Glam Bag a couple years back, and I've been HOOKED ever since.  As the title of my review implies, I'm obsessed with the scent.  It's like a lemon shortbread cookie, and people ALWAYS ask what smells so good when I have it on.  On top of that, the hand cream is extremely moisturizing, not at all oily, and it really soaks into your skin even when you go a little too heavy with it.",1616230104654,False,0
B09QBYVMRP,B09QBYVMRP,1.0,They don't work at all,The magnets are too strong and won't release from the applicator. They are completely useless and a waste of money,1644886999057,True,0
B07MZMZPY4,B07MZMZPY4,2.0,Wig wasn't like the photo at all,"The wig had barely one line of white hair. Looked longer and curly. Didn't really look like cruella deville, more like a normal black wig with a streak of white",1567198287634,True,1
B0075X1T28,B0075X1T28,5.0,Stunning!  (Well for my style & of course Avon used to make the best fashion jewelry!),These Avon earrings are even prettier in person!  It's a tiny bit sad you have to go on Amazon to find Avon treasures but it is what it is.  If you can find another pair like this one I definitely recommend!! 👍👍,1667748664584,True,0
B0042T0HLM,B0042T0HLM,4.0,Great for price,"Ordered these covers for my massage table, I was giving quick massage demo's and needed something quick. I figured for the price they would be cheap and maybe scratchy. When they arrived I was pleasantly surprised, they are soft and great for the price I paid. I was not disappointed",1430666824000,True,0
B09F673VZ2,B09F673VZ2,5.0,Awesome,"I love these. I have a problem with my setting powder getting everywhere and im so happy that this has mesh and a tight lid. Not to mention a mirror and a puff. Absolutely incredible. If your a makeup lover, BUY THESE.",1641958773570,True,0
B01MA3HE1G,B01MA3HE1G,1.0,Do not recommend,This lasted me only two trips. On the last trip it ripped where you can hang it and the pouches ripped open. It is a very low quality.  Love the look and all it holds but it doesn't roll nicely the second anything is put in it is wont close.,1503636399528,True,0
B06VT87Q3Y,B06VT87Q3Y,2.0,Too dented,Came in a bag. All bubble wrap was poped. Looks more like voldemort than a real person. Good luck getting sunglasses to stay on. You can see rings in the dent where tthe bubble wrap was.,1505698961107,True,6
B093L5M2TF,B093L5M2TF,1.0,It's not real,"Please don't waste your money unless you're looking for some synthetic blend hair. The hair arrived fast, but it's not human hair, so I was not able to achieve the look I wanted.  Very disappointing...had to return the hair and find something better.  They also sent the wrong lengths.  I was wondering why the hair was so much longer than my other brand of hair and it was because it's synthetic for one.",1621651265893,True,0
B000OV40LA,B000OV40LA,5.0,Strong,"I really like this product. At first I thought the size was small for the price. When I used it I found the scent very strong and so one spritz goes a long way. My dog hates it, but that's just too bad. I use it in my work shop and the room is wonderful to walk into now. I will purchase this again.",1565200020545,True,0
B0881HSGSC,B0881HSGSC,3.0,one time use,"they break after using them once, good thing there’s so many of them",1611671852504,True,0
B09CW4RQ1Z,B0BN12F234,1.0,It’s a waste-saving waste,"It stinks number one. It gunks up in super curly hair, number two. It does nothing to enhance curly hair, number three. And, unless you dry it carefully after each use, it slowly disentegrates in the nice tin until it’s soft mush.",1665149254065,False,0
B072Z6DWJM,B072Z6DWJM,5.0,Strong but a good strong,I like Dial so I thought I would give a new smell a go. I love lavender however the flowery smell of the other could of been left out. I like it but I will go back to my lavender bars once these are gone.,1558637607835,True,0
B07MTTRDFQ,B07MTTRDFQ,4.0,"Good razor, pop-up trimmer pulls, doesn’t cut.","Not a bad razor. It is kind of loud, but it shaves pretty well. The pop-up trimmer sucks, though. Pulls hair instead of trimming. Tried using on the short hairs of my sideburns and DANG! That hurts! Won’t be using that little torture gadget any more. Going to keep the razor as a backup since it does shave pretty well. Watch out for the trimmer, though!",1580147798549,True,0
B00U2VQZC4,B00U2VQZC4,5.0,Love this!,Love this!!! This is the first facial oil I've tried and me and my daughter cannot live without this!! So nice to use and it smells like fresh cut apples. This is the only cleanser I've used recently that leaves my skin clean without a trace of makeup without drying my skin out too much.,1501555649841,True,0
B01LW6TBP4,B01LW6TBP4,3.0,All Around Just Okay,"I really wanted to love this, but it's just okay. It didn't seem to irritate my skin, but it didn't seem to work well either. Some other reviewers mentioned the scent, and while I think it could be improved (less basil, more vetiver) it wasn't terrible but it also wasn't a fan favorite. Not sure I'd recommend or purchase again.",1506520372192,True,1
B07CJLJZG9,B07CJLJZG9,4.0,Nice product overall.,Nice quality product. My only complaint is that one of the suction cups is folded over (shrink wrapped folded over) & wont stick to the side of the tub.,1581126409273,True,0
B08BB3P4VQ,B08BB3P4VQ,4.0,"light, liquidy, quick absorbing, no added fragrance (but contain E.O.), gentle, great post shower","Quick absorbing, non greasy watery hand & body lotion. I like my body lotions to be on the thin side as I find it easier/quicker to apply as well as quicker to absorb. When I have extra rough spots, then I don't mind using a thicker emollient. But for just out of the shower lotion to lock in moisture.. I want a thinner lotion. This provides that. Yet, it is moisturizing enough to use any other time of day. Leave at kitchen sink for hand moisturizing as needed is great too. But not at bathroom sink lest someone mistakes it for toothpaste, haha. It is in a toothpaste style container. Just flip cap and squeeze.<br /><br />It feels nice on skin, has no added fragrance. I like their 1513 face lotion and I like this hand/body lotion too. I tend to have dry skin, so I find both are better for me for summer or days I just a light hydration boost. Easy to use, no frills lotion that is gentle on skin. I appreciate the nourishing ingredients and that they offer a no fragrance added option. Any hint of scent is entirely naturally occurring. However, this may not be for you if you seek to avoid essential oils as is is listed at the end.<br /><br />Overall it is a nice product. No irritation. No issues thus far.<br /><br />Key Ingredients:<br />--Rose Flower Water: Helps maintain the skin's pH balance<br />--Organic White Willow Bark Extract: A natural exfoliant that helps reveal brighter, radiant skin; Acts as an astringent and anti-inflammatory<br />--Aloe Leaf Juice: Hydrates and helps to lock in healing ingredients • Hemp Seed Oil: Treats inflammation and redness<br /><br />Ingredients:<br />Organic Aloe Leaf Juice, Organic Coconut Oil, Glycerin, Stearic Acid, Emulsifying Wax, Witch Hazel Water, Vitamin E, Sunflower Seed Oil, Phenoxyethanol, Organic Hemp Seed Oil, Rose Flower Water, CBD, Organic White Willow Bark Extract, Organic Rosemary Leaf Extract, Organic Neem Seed Oil, Organic Alcohol, Xanthan Gum, Tetrasodium Glutamate Diacetate, Essential Oil",1602256451928,False,0
B08Y4R2GBM,B08Y4R2GBM,5.0,I Love it,[[VIDEOID:d15ba6708b4fd15196f0b9c5683596e7]] I LOVE IT THE HAIR TAKE TO DYE VERY WELL ITS SOFT AN VERY FULL & BEAUTIFUL ILL RECOMMEND TO MY FRIENDS AND FAMILY‼️,1618850159603,True,22
B08RJKSGSH,B0C17MLTNF,5.0,ADORABLE!!! Love the color! (Rose Gold and Cream),"Absolutely LOVE!  I store my eye make up in it and BONUS, I'm also able to store wet cat food for the little stray kitty that shows up at my window that my husband said not to feed or let in the house.  Oops. Tee hee.<br />The fridge is so super cute but many will find it too small.  It's perfect - if you're realistic about what to expect size-wise.",1673993781815,True,0
